product_id,skin_type,hydration_mean,hydration_count,breakouts_irritation_mean,breakouts_irritation_count,scent_mean,scent_count,packaging_mean,packaging_count,price_value_mean,price_value_count,texture_application_mean,texture_application_count,hydration_overall,breakouts_irritation_overall,scent_overall,packaging_overall,price_value_overall,texture_application_overall,hydration_delta,breakouts_irritation_delta,scent_delta,packaging_delta,price_value_delta,texture_application_delta,product_name,low_confidence,flagged,breakouts_flagged
P415777,normal,0.7100769319610359,38,0.5657112513772996,95,0.7174417227506638,2,0.41153019817669273,34,0.5876539070687846,69,0.6119396326727892,34,0.6416760920240708,0.5849046682896011,0.45396290144169515,0.48598444579795547,0.6216453803376422,0.7041683618517087,0.06840083993696511,-0.019193416912301475,0.2634788213089686,-0.07445424762126274,-0.03399147326885754,-0.09222872917891956,T.L.C. Sukari Babyfacial AHA + BHA Mask,True,True,False
P415777,oily,0.7579329645653304,38,0.5643897889973258,115,0.5127862536658844,2,0.6907311443477696,43,0.6967726607015357,100,0.7867510655912786,52,0.6416760920240708,0.5849046682896011,0.45396290144169515,0.48598444579795547,0.6216453803376422,0.7041683618517087,0.1162568725412596,-0.020514879292275245,0.05882335222418922,0.20474669854981414,0.07512728036389349,0.08258270373956988,T.L.C. Sukari Babyfacial AHA + BHA Mask,False,True,False
P416538,combination,0.7850034713212933,7,0.6797061922649542,3,0.9843573570251465,2,,0,0.4181487116293283,8,0.9895331462224325,3,0.7540422453043553,0.5413472310950359,0.9843573570251465,0.3413570378907025,0.5537118611624464,0.6656640049380561,0.03096122601693807,0.1383589611699183,0.0,,-0.1355631495331181,0.3238691412843764,The Lifting and Firming Mask,True,True,False
P416538,dry,0.8145881593227386,5,0.06852354109287262,1,,0,0.6761201024055481,1,0.6136748243123293,5,0.5093953087925911,2,0.7540422453043553,0.5413472310950359,0.9843573570251465,0.3413570378907025,0.5537118611624464,0.6656640049380561,0.060545914018383384,-0.4728236900021633,,0.3347630645148456,0.05996296314988292,-0.156268696145465,The Lifting and Firming Mask,True,True,True
P416538,normal,,0,0.8118671774864197,1,,0,,0,,0,,0,0.7540422453043553,0.5413472310950359,0.9843573570251465,0.3413570378907025,0.5537118611624464,0.6656640049380561,,0.27051994639138377,,,,,The Lifting and Firming Mask,True,True,True
P416538,oily,0.23458409309387207,1,0.3285740911960602,1,,0,0.006593973375856876,1,0.9460570514202118,2,0.006593973375856876,1,0.7540422453043553,0.5413472310950359,0.9843573570251465,0.3413570378907025,0.5537118611624464,0.6656640049380561,-0.5194581522104832,-0.21277313989897573,,-0.3347630645148456,0.3923451902577654,-0.6590700315621992,The Lifting and Firming Mask,True,True,True
P416561,combination,0.6747228091478283,328,0.6723856871289713,177,0.5486173460768718,46,0.4512887566693519,19,0.4004813756856257,54,0.7487114924997268,148,0.6689765035522276,0.6642353993088955,0.5615209107089045,0.49421352945889035,0.5068741209273129,0.7408664705284502,0.0057463055956007425,0.008150287820075763,-0.012903564632032682,-0.042924772789538435,-0.10639274524168718,0.007845021971276567,Squalane + Probiotic Balancing Gel Moisturizer,False,False,False
P416561,dry,0.5779814503924551,77,0.5966402662340745,40,0.4596166402651844,11,0.5389729328453541,4,0.5090694599590885,6,0.6839858677579157,28,0.6689765035522276,0.6642353993088955,0.5615209107089045,0.49421352945889035,0.5068741209273129,0.7408664705284502,-0.09099505315977252,-0.06759513307482101,-0.10190427044372014,0.044759403386463725,0.0021953390317756005,-0.05688060277053453,Squalane + Probiotic Balancing Gel Moisturizer,True,False,False
P416561,normal,0.6661775340514612,56,0.6871631651724159,17,0.6380705407160955,12,0.5426396019756794,4,0.5394723104662262,10,0.7197435763911485,33,0.6689765035522276,0.6642353993088955,0.5615209107089045,0.49421352945889035,0.5068741209273129,0.7408664705284502,-0.002798969500766413,0.02292776586352041,0.07654963000719095,0.04842607251678904,0.03259818953891336,-0.02112289413730173,Squalane + Probiotic Balancing Gel Moisturizer,True,False,False
P416561,oily,0.7207272207089761,102,0.6770505810612424,68,0.6145819365667801,15,0.6418231225882968,3,0.7526038624487366,22,0.7610209193205394,56,0.6689765035522276,0.6642353993088955,0.5615209107089045,0.49421352945889035,0.5068741209273129,0.7408664705284502,0.051750717156748505,0.01281518175234686,0.05306102585787553,0.1476095931294064,0.24572974152142368,0.020154448792089164,Squalane + Probiotic Balancing Gel Moisturizer,True,True,False
P416562,combination,0.5832046774595773,136,0.570103010910619,64,0.5245760809065717,11,0.6154233179880225,48,0.376080042267075,65,0.7790011578559308,58,0.607896779327124,0.5913296144757372,0.5615252594810926,0.578347105227172,0.4056884798146784,0.7517007635134196,-0.02469210186754678,-0.021226603565118185,-0.03694917857452085,0.03707621276085049,-0.02960843754760345,0.02730039434251119,Squalane + Peptide Brightening & De-Puffing Eye Gel,False,False,False
P416562,dry,0.6738728854204851,53,0.5965820573196239,22,0.6159303180873394,5,0.528645183716435,17,0.42029681783405715,23,0.7721923214279943,15,0.607896779327124,0.5913296144757372,0.5615252594810926,0.578347105227172,0.4056884798146784,0.7517007635134196,0.06597610609336102,0.005252442843886707,0.05440505860624689,-0.049701921510737046,0.01460833801937872,0.020491557914574687,Squalane + Peptide Brightening & De-Puffing Eye Gel,False,False,False
P416562,normal,0.6472266692255716,27,0.551138773948575,9,0.5561297413660213,2,0.439736730664865,9,0.4761709775073483,21,0.681023377503152,16,0.607896779327124,0.5913296144757372,0.5615252594810926,0.578347105227172,0.4056884798146784,0.7517007635134196,0.039329889898447545,-0.04019084052716215,-0.005395518115071218,-0.13861037456230701,0.0704824976926699,-0.07067738601026763,Squalane + Peptide Brightening & De-Puffing Eye Gel,True,False,False
P416562,oily,0.5507294080785609,21,0.691621267622395,16,0.6099274953206381,3,0.6067805437928517,11,0.41246499322733143,16,0.6672609785778655,9,0.607896779327124,0.5913296144757372,0.5615252594810926,0.578347105227172,0.4056884798146784,0.7517007635134196,-0.05716737124856319,0.10029165314665778,0.048402235839545504,0.028433438565679703,0.006776513412653007,-0.08443978493555415,Squalane + Peptide Brightening & De-Puffing Eye Gel,True,False,False
P416588,combination,,0,,0,,0,,0,,0,0.012486444786190987,1,0.991901695728302,,,,,0.012486444786190987,,,,,,0.0,Wrinkle Release Neck & Chest Sheet Mask,True,False,False
P416588,normal,0.991901695728302,1,,0,,0,,0,,0,,0,0.991901695728302,,,,,0.012486444786190987,0.0,,,,,,Wrinkle Release Neck & Chest Sheet Mask,True,False,False
P416589,combination,0.8380694687366486,2,,0,0.6836126446723938,1,,0,,0,0.9737033247947693,1,0.884493480126063,,0.6836126446723938,,,0.9737033247947693,-0.04642401138941443,,0.0,,,0.0,Wrinkle Release Facial Sheet Mask,True,False,False
P416589,dry,0.977341502904892,1,,0,,0,,0,,0,,0,0.884493480126063,,0.6836126446723938,,,0.9737033247947693,0.09284802277882898,,,,,,Wrinkle Release Facial Sheet Mask,True,False,False
P416815,combination,0.7224524636948711,283,0.6653863901927253,240,0.8156220150754101,248,0.7939763657557659,39,0.680717024819883,44,0.775042192503396,45,0.7395620293591257,0.662862263616778,0.8147931587850851,0.7391965704127437,0.6829225496063647,0.7759340241169318,-0.01710956566425459,0.0025241265759472498,0.0008288562903250307,0.05477979534302224,-0.0022055247864816163,-0.0008918316135357873,Find Your Balance Oil Control Cleanser,False,False,False
P416815,dry,0.6645471152606541,23,0.6037543799162418,19,0.7887958590484535,24,0.6227241161395796,8,0.9783748984336853,2,0.949280321598053,1,0.7395620293591257,0.662862263616778,0.8147931587850851,0.7391965704127437,0.6829225496063647,0.7759340241169318,-0.07501491409847161,-0.05910788370053621,-0.025997299736631563,-0.1164724542731641,0.29545234882732063,0.17334629748112118,Find Your Balance Oil Control Cleanser,True,True,False
P416815,normal,0.7942915352798688,40,0.7727337170748368,17,0.8154320955050715,33,0.5984007136896252,5,0.8055112374325594,3,0.956872534751892,5,0.7395620293591257,0.662862263616778,0.8147931587850851,0.7391965704127437,0.6829225496063647,0.7759340241169318,0.054729505920743104,0.10987145345805882,0.0006389367199863827,-0.14079585672311845,0.1225886878261947,0.18093851063496025,Find Your Balance Oil Control Cleanser,True,True,False
P416815,oily,0.7760467782792855,120,0.652311050361277,128,0.8182781931878835,114,0.6936826521784745,11,0.6470213966676965,24,0.7374930453003833,27,0.7395620293591257,0.662862263616778,0.8147931587850851,0.7391965704127437,0.6829225496063647,0.7759340241169318,0.03648474892015974,-0.010551213255501013,0.0034850344027984592,-0.0455139182342692,-0.035901152938668135,-0.03844097881654851,Find Your Balance Oil Control Cleanser,True,False,False
P417115,combination,0.8615180820019709,9,0.9703731387853622,4,0.9929048418998718,1,0.9864186644554138,1,0.8487948628608137,7,0.9750220974286398,3,0.8486795878852718,0.9652326021875653,0.9929048418998718,0.9864186644554138,0.7886940460496893,0.7867518492043019,0.012838494116699128,0.005140536597796896,0.0,0.0,0.06010081681112445,0.1882702482243379,The Intensive Revitalizing Mask,True,True,False
P417115,dry,0.9635678678750992,4,0.987244188785553,2,,0,,0,0.880979311466217,5,0.9951605200767517,1,0.8486795878852718,0.9652326021875653,0.9929048418998718,0.9864186644554138,0.7886940460496893,0.7867518492043019,0.11488827998982742,0.02201158659798763,,,0.0922852654165277,0.20840867087244985,The Intensive Revitalizing Mask,True,True,False
P417115,normal,0.6569797322154045,3,0.9006472826004028,1,,0,,0,0.5011203251779079,2,0.013532433658838272,1,0.8486795878852718,0.9652326021875653,0.9929048418998718,0.9864186644554138,0.7886940460496893,0.7867518492043019,-0.19169985566986725,-0.06458531958716252,,,-0.28757372087178135,-0.7732194155454636,The Intensive Revitalizing Mask,True,True,False
P417115,oily,,0,,0,,0,,0,0.48170944303274155,1,,0,0.8486795878852718,0.9652326021875653,0.9929048418998718,0.9864186644554138,0.7886940460496893,0.7867518492043019,,,,,-0.30698460301694774,,The Intensive Revitalizing Mask,True,True,False
P417323,combination,0.8290366716682911,6,0.9810361564159393,2,0.0049655858892947435,2,0.20223604016937316,5,0.5600491528748535,4,0.9616674780845642,1,0.7486002608202398,0.7183934435514467,0.0049655858892947435,0.20223604016937316,0.550176408723928,0.7892794869840145,0.08043641084805131,0.2626427128644926,0.0,0.0,0.009872744150925428,0.1723879911005497,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,True,True,True
P417323,dry,0.9590126276016235,1,,0,,0,,0,0.06719370186328888,1,0.9831143617630005,1,0.7486002608202398,0.7183934435514467,0.0049655858892947435,0.20223604016937316,0.550176408723928,0.7892794869840145,0.21041236678138375,,,,-0.48298270686063915,0.19383487477898598,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,True,True,False
P417323,normal,,0,0.030494351871311665,1,,0,,0,,0,,0,0.7486002608202398,0.7183934435514467,0.0049655858892947435,0.20223604016937316,0.550176408723928,0.7892794869840145,,-0.6878990916801351,,,,,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,True,True,True
P417323,oily,0.05556942895054817,1,0.7590468600392342,4,,0,,0,0.9936681389808655,1,0.6061680540442467,2,0.7486002608202398,0.7183934435514467,0.0049655858892947435,0.20223604016937316,0.550176408723928,0.7892794869840145,-0.6930308318696916,0.04065341648778742,,,0.44349173025693744,-0.18311143293976784,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,True,True,False
P417359,combination,0.95628688732783,3,,0,,0,,0,0.604192445675532,3,,0,0.9038315874834856,,,,0.5796297043561935,,0.05245529984434438,,,,0.024562741319338444,,Advanced Night Repair Concentrated Eye Treatment Mask,True,False,False
P417359,dry,0.7874049134552479,2,,0,,0,,0,0.09574843943119049,1,,0,0.9038315874834856,,,,0.5796297043561935,,-0.1164266740282377,,,,-0.48388126492500305,,Advanced Night Repair Concentrated Eye Treatment Mask,True,True,False
P417359,normal,,0,,0,,0,,0,0.9898227453231812,1,,0,0.9038315874834856,,,,0.5796297043561935,,,,,,0.4101930409669876,,Advanced Night Repair Concentrated Eye Treatment Mask,True,True,False
P417359,oily,0.9793190360069275,1,,0,,0,,0,,0,,0,0.9038315874834856,,,,0.5796297043561935,,0.07548744852344191,,,,,,Advanced Night Repair Concentrated Eye Treatment Mask,True,False,False
P419466,combination,0.9847118854522705,2,0.630646362900734,2,,0,0.9921557903289795,1,0.8307585964600245,6,,0,0.9745246767997742,0.6510414585471154,,0.9921557903289795,0.8553552553057671,0.8999585509300232,0.010187208652496338,-0.020395095646381423,,0.0,-0.02459665884574258,,Tan Build Up Remover Mitt,True,False,False
P419466,dry,0.942074716091156,1,0.058798693120479584,1,,0,,0,0.9772881070772806,3,0.8999585509300232,1,0.9745246767997742,0.6510414585471154,,0.9921557903289795,0.8553552553057671,0.8999585509300232,-0.032449960708618164,-0.5922427654266358,,,0.12193285177151358,0.0,Tan Build Up Remover Mitt,True,True,True
P419466,normal,0.9866002202033997,1,0.9482288360595703,1,,0,,0,0.8720881640911102,2,,0,0.9745246767997742,0.6510414585471154,,0.9921557903289795,0.8553552553057671,0.8999585509300232,0.012075543403625488,0.29718737751245494,,,0.01673290878534317,,Tan Build Up Remover Mitt,True,True,True
P419466,oily,,0,0.9868870377540588,1,,0,,0,0.6036708354949951,1,,0,0.9745246767997742,0.6510414585471154,,0.9921557903289795,0.8553552553057671,0.8999585509300232,,0.33584557920694347,,,-0.25168441981077194,,Tan Build Up Remover Mitt,True,True,True
P420143,combination,0.6086747200284718,22,0.6934035714366473,32,0.42001095400844474,44,0.5431447848677635,2,0.5047659565983661,29,0.39907749524406555,14,0.644866534827829,0.6320439417352949,0.40846910324206365,0.3877640714248021,0.47898368578057227,0.4160174843956433,-0.03619181479935718,0.06135962970135245,0.01154185076638109,0.1553807134429614,0.02578227081779383,-0.01693998915157774,Clarifying AHA + BHA Mask,True,True,False
P420143,dry,0.5651113122169461,7,0.5091913762984664,14,0.21494269241423658,10,,0,0.3130278345197439,7,0.1816700998460874,4,0.644866534827829,0.6320439417352949,0.40846910324206365,0.3877640714248021,0.47898368578057227,0.4160174843956433,-0.07975522261088286,-0.12285256543682843,-0.19352641082782707,,-0.16595585126082835,-0.2343473845495559,Clarifying AHA + BHA Mask,True,True,False
P420143,normal,0.7318792771548033,4,0.598203744739294,5,0.4358327725505526,9,,0,0.49375797199484495,7,0.6296025067567825,2,0.644866534827829,0.6320439417352949,0.40846910324206365,0.3877640714248021,0.47898368578057227,0.4160174843956433,0.08701274232697431,-0.033840196996000826,0.027363669308488936,,0.01477428621427268,0.21358502236113924,Clarifying AHA + BHA Mask,True,True,False
P420143,oily,0.9803517063458761,3,0.6263230764008582,13,0.5068982408071557,12,0.0770026445388794,1,0.5178068234818056,8,0.6651439315949877,3,0.644866534827829,0.6320439417352949,0.40846910324206365,0.3877640714248021,0.47898368578057227,0.4160174843956433,0.33548517151804713,-0.00572086533443672,0.09842913756509208,-0.31076142688592273,0.03882313770123336,0.24912644719934446,Clarifying AHA + BHA Mask,True,True,False
P420652,combination,0.705557236516686,4812,0.5119014135068205,259,0.7327155109074641,2594,0.5588524044073464,424,0.6122047756902087,1267,0.676744638773316,1338,0.6937024884055716,0.49011901329144864,0.7185740807301367,0.5765082239930802,0.6112797529970895,0.6702895794475093,0.011854748111114422,0.021782400215371867,0.014141430177327385,-0.017655819585733812,0.0009250226931192262,0.0064550593258067,Lip Sleeping Mask Intense Hydration with Vitamin C,False,False,False
P420652,dry,0.6704363773693403,1864,0.517037610267289,95,0.701840168155616,971,0.5913682213156587,183,0.6223705120253689,516,0.6791233614921457,457,0.6937024884055716,0.49011901329144864,0.7185740807301367,0.5765082239930802,0.6112797529970895,0.6702895794475093,-0.02326611103623133,0.02691859697584037,-0.016733912574520726,0.014859997322578478,0.011090759028279384,0.008833782044636362,Lip Sleeping Mask Intense Hydration with Vitamin C,False,False,False
P420652,normal,0.6829765883775308,1235,0.450748077541402,43,0.7018372355084849,703,0.5983852917358542,111,0.6201750802170768,367,0.6405292794023064,352,0.6937024884055716,0.49011901329144864,0.7185740807301367,0.5765082239930802,0.6112797529970895,0.6702895794475093,-0.010725900028040747,-0.03937093575004663,-0.016736845221651864,0.02187706774277398,0.008895327219987315,-0.029760300045202914,Lip Sleeping Mask Intense Hydration with Vitamin C,False,False,False
P420652,oily,0.6933218249179347,1131,0.36255120679666136,51,0.705114082936183,644,0.5977658010373654,110,0.5817465538677016,344,0.6636881315303422,333,0.6937024884055716,0.49011901329144864,0.7185740807301367,0.5765082239930802,0.6112797529970895,0.6702895794475093,-0.00038066348763687863,-0.12756780649478727,-0.013459997793953682,0.021257577044285214,-0.0295331991293879,-0.0066014479171671026,Lip Sleeping Mask Intense Hydration with Vitamin C,False,False,False
P420699,combination,0.703308732156167,85,0.6813307721738466,85,0.8070782799170249,54,0.7272950728550892,22,0.49695847288516926,84,0.6896511366690642,49,0.7047582905673379,0.7121127263498714,0.7828755137705875,0.6492929865860126,0.5206166564677961,0.6382445216132328,-0.0014495584111708926,-0.030781954176024806,0.02420276614643735,0.07800208626907656,-0.023658183582626835,0.05140661505583144,Violet-C Radiance Mask,True,False,False
P420699,dry,0.6790239023288119,44,0.8153258788335169,29,0.7507640829426236,20,0.5544485434889793,10,0.5680172103457153,34,0.5934192606558403,12,0.7047582905673379,0.7121127263498714,0.7828755137705875,0.6492929865860126,0.5206166564677961,0.6382445216132328,-0.025734388238525918,0.10321315248364549,-0.03211143082796386,-0.09484444309703333,0.047400553877919194,-0.044825260957392477,Violet-C Radiance Mask,True,False,False
P420699,normal,0.6834464283660054,15,0.7470693953690075,18,0.7170156785710291,11,0.5514028718295906,7,0.43995793197642674,22,0.5508387196809054,5,0.7047582905673379,0.7121127263498714,0.7828755137705875,0.6492929865860126,0.5206166564677961,0.6382445216132328,-0.02131186220133241,0.03495666901913608,-0.0658598351995584,-0.09789011475642206,-0.08065872449136935,-0.08740580193232739,Violet-C Radiance Mask,True,False,False
P420699,oily,0.8360252472727249,12,0.6529400581493974,17,0.7903426927514374,8,0.632818853855133,5,0.655001689461642,16,0.4666898553259671,9,0.7047582905673379,0.7121127263498714,0.7828755137705875,0.6492929865860126,0.5206166564677961,0.6382445216132328,0.13126695670538702,-0.059172668200474066,0.00746717898084992,-0.01647413273087961,0.13438503299384585,-0.17155466628726568,Violet-C Radiance Mask,True,True,False
P421271,combination,0.4224734731604148,22,0.7688826434314251,4,,0,0.2880547009408474,7,0.21275385977060068,8,0.36483094257871723,6,0.4706700077913043,0.7980091422796249,,0.42535174950691207,0.14647871905305823,0.605768550412419,-0.04819653463088952,-0.029126498848199844,,-0.13729704856606467,0.06627514071754245,-0.24093760783370172,Wrinkle Warrior Eye Gel Visible Dark Circle Eraser,True,True,False
P421271,dry,0.3334670661230727,4,0.9145151376724243,1,,0,0.27844816787789267,3,0.05880735032260418,5,,0,0.4706700077913043,0.7980091422796249,,0.42535174950691207,0.14647871905305823,0.605768550412419,-0.1372029416682316,0.11650599539279938,,-0.1469035816290194,-0.08767136873045406,,Wrinkle Warrior Eye Gel Visible Dark Circle Eraser,True,False,False
P421271,normal,0.651673953074755,6,,0,,0,0.702837144335111,3,0.05463443696498871,1,0.9582867622375488,3,0.4706700077913043,0.7980091422796249,,0.42535174950691207,0.14647871905305823,0.605768550412419,0.18100394528345065,,,0.27748539482819895,-0.09184428208806952,0.3525182118251299,Wrinkle Warrior Eye Gel Visible Dark Circle Eraser,True,True,False
P421271,oily,0.9937818646430969,1,,0,,0,0.9946856498718262,1,,0,0.9938395619392395,1,0.4706700077913043,0.7980091422796249,,0.42535174950691207,0.14647871905305823,0.605768550412419,0.5231118568517926,,,0.569333900364914,,0.38807101152682055,Wrinkle Warrior Eye Gel Visible Dark Circle Eraser,True,True,False
P422002,combination,0.7579699705640364,84,0.7034070893701618,103,0.6240204907107082,11,0.7993656235436598,12,0.7449012033290184,61,0.8286951282484964,22,0.7537711691549629,0.7036839897788986,0.7040305388401504,0.7659024698659778,0.6689231358951532,0.778139345188226,0.0041988014090734715,-0.0002769004087367355,-0.08001004812944223,0.033463153677682045,0.07597806743386526,0.05055578306027042,Rare Earth Deep Pore Minimizing Cleansing Clay Mask,True,False,False
P422002,dry,0.6115021629199019,22,0.6309183676741227,22,0.6758670111497244,6,,0,0.4210101099784619,7,0.6057808332145214,5,0.7537711691549629,0.7036839897788986,0.7040305388401504,0.7659024698659778,0.6689231358951532,0.778139345188226,-0.142269006235061,-0.07276562210477588,-0.02816352769042607,,-0.2479130259166913,-0.17235851197370466,Rare Earth Deep Pore Minimizing Cleansing Clay Mask,True,True,False
P422002,normal,0.8594103045580496,15,0.7562123244715622,16,0.83974789083004,4,0.7029263973236084,1,0.458292779000476,10,0.9858359098434448,1,0.7537711691549629,0.7036839897788986,0.7040305388401504,0.7659024698659778,0.6689231358951532,0.778139345188226,0.10563913540308667,0.0525283346926636,0.13571735198988955,-0.06297607254236937,-0.21063035689467718,0.2076965646552188,Rare Earth Deep Pore Minimizing Cleansing Clay Mask,True,True,False
P422002,oily,0.8200284906973442,18,0.7244448074979071,38,0.7884009201079607,6,0.6530418793360392,3,0.619362675701268,16,0.7126920263149908,7,0.7537711691549629,0.7036839897788986,0.7040305388401504,0.7659024698659778,0.6689231358951532,0.778139345188226,0.06625732154238129,0.020760817719008506,0.08437038126781027,-0.11286059052993858,-0.04956046019388516,-0.06544731887323518,Rare Earth Deep Pore Minimizing Cleansing Clay Mask,True,False,False
P422007,combination,0.828606520693354,220,0.775567872393649,157,0.5594420057330333,89,0.6333091193810105,28,0.6726201631363141,51,0.6610248622862434,69,0.7947905007526173,0.7428069376470587,0.5828122877598462,0.6365063936403021,0.7084156356915763,0.6520825299070193,0.0338160199407368,0.03276093474659025,-0.023370282026812905,-0.003197274259291616,-0.035795472555262164,0.008942332379224038,Ultra Facial Cleanser,False,False,False
P422007,dry,0.7320410734965764,96,0.6852986712500246,45,0.5231497974600643,25,0.6489847985794768,6,0.8074497753246264,11,0.6936316889145279,14,0.7947905007526173,0.7428069376470587,0.5828122877598462,0.6365063936403021,0.7084156356915763,0.6520825299070193,-0.06274942725604082,-0.0575082663970341,-0.05966249029978188,0.012478404939174625,0.09903413963305008,0.04154915900750855,Ultra Facial Cleanser,True,False,False
P422007,normal,0.8078230803064933,54,0.7198417532490566,22,0.6146062934163233,24,0.731831973799589,11,0.7939899440800005,17,0.5944114899646271,17,0.7947905007526173,0.7428069376470587,0.5828122877598462,0.6365063936403021,0.7084156356915763,0.6520825299070193,0.013032579553876045,-0.022965184398002103,0.031794005656477164,0.09532558015928683,0.08557430838842417,-0.0576710399423922,Ultra Facial Cleanser,True,False,False
P422007,oily,0.7455035550249091,43,0.6972433663005682,45,0.695150736644864,25,0.4297207672148943,5,0.6430911194871772,11,0.6392412663040244,17,0.7947905007526173,0.7428069376470587,0.5828122877598462,0.6365063936403021,0.7084156356915763,0.6520825299070193,-0.0492869457277082,-0.04556357134649058,0.11233844888501787,-0.20678562642540788,-0.06532451620439905,-0.012841263602994868,Ultra Facial Cleanser,True,True,False
P422248,combination,0.8325745222928862,26,0.7133463898276841,31,0.7965270061459806,9,0.5569599576604863,9,0.6946736898805413,7,0.7542813657782972,8,0.7311368204479781,0.7252636523589238,0.609196849622425,0.5512377192604948,0.7137898833236911,0.5590396604007658,0.10143770184490808,-0.011917262531239703,0.18733015652355556,0.0057222383999915305,-0.019116193443149743,0.19524170537753138,Rare Earth Deep Pore Daily Cleanser,True,True,False
P422248,dry,0.8183667957782745,9,0.8307475016585418,7,0.33448984986171126,3,,0,,0,,0,0.7311368204479781,0.7252636523589238,0.609196849622425,0.5512377192604948,0.7137898833236911,0.5590396604007658,0.08722997533029642,0.10548384929961807,-0.2747069997607138,,,,Rare Earth Deep Pore Daily Cleanser,True,True,False
P422248,normal,0.6156775932759047,7,0.5916959167225286,2,0.4845795650035143,2,0.9831530451774597,1,0.990564227104187,1,0.36069242656230927,3,0.7311368204479781,0.7252636523589238,0.609196849622425,0.5512377192604948,0.7137898833236911,0.5590396604007658,-0.11545922717207346,-0.13356773563639512,-0.12461728461891075,0.4319153259169649,0.2767743437804959,-0.19834723383845654,Rare Earth Deep Pore Daily Cleanser,True,True,False
P422248,oily,0.44066621647733784,9,0.718475896668517,15,0.5326198695984203,8,0.06782224774360657,1,0.6661362200975418,3,0.3978910034832855,6,0.7311368204479781,0.7252636523589238,0.609196849622425,0.5512377192604948,0.7137898833236911,0.5590396604007658,-0.2904706039706403,-0.006787755690406794,-0.0765769800240047,-0.48341547151688824,-0.04765366322614928,-0.16114865691748032,Rare Earth Deep Pore Daily Cleanser,True,True,False
P422430,combination,0.8568272633804366,554,0.7182460743252055,140,0.7649043547805643,330,0.7512277855791829,55,0.5826593104345528,38,0.8430325037975616,271,0.8487533183406468,0.7193281844458631,0.7741096481050244,0.7166242516856185,0.6275402326907223,0.8381792961180106,0.008073945039789754,-0.00108211012065762,-0.009205293324460073,0.03460353389356441,-0.044880922256169575,0.004853207679550997,Hydra Zen Gel-Cream Oil-Free Moisturizer with Salicylic Acid,False,False,False
P422430,dry,0.8295775405522714,195,0.7518753572397566,51,0.708483090827028,117,0.6274781010812148,20,0.6846530353572841,15,0.854951564599289,89,0.8487533183406468,0.7193281844458631,0.7741096481050244,0.7166242516856185,0.6275402326907223,0.8381792961180106,-0.019175777788375425,0.03254717279389352,-0.06562655727799638,-0.08914615060440367,0.05711280266656171,0.01677226848127844,Hydra Zen Gel-Cream Oil-Free Moisturizer with Salicylic Acid,True,False,False
P422430,normal,0.8625153441532636,155,0.7793097354215779,37,0.7947703378367572,104,0.8262289681782325,12,0.7650713837809033,9,0.8518414587294026,71,0.8487533183406468,0.7193281844458631,0.7741096481050244,0.7166242516856185,0.6275402326907223,0.8381792961180106,0.013762025812616763,0.05998155097571478,0.02066068973173285,0.10960471649261405,0.137531151090181,0.013662162611392081,Hydra Zen Gel-Cream Oil-Free Moisturizer with Salicylic Acid,True,False,False
P422430,oily,0.8297678687759721,151,0.6185787849405127,37,0.8549336317512236,106,0.5861217107793147,11,0.5627073403447866,6,0.7891148192166992,77,0.8487533183406468,0.7193281844458631,0.7741096481050244,0.7166242516856185,0.6275402326907223,0.8381792961180106,-0.01898544956467474,-0.10074939950535045,0.08082398364619925,-0.13050254090630375,-0.0648328923459357,-0.04906447690131133,Hydra Zen Gel-Cream Oil-Free Moisturizer with Salicylic Acid,True,False,False
P422648,combination,0.7022558508296719,14,0.9128110359112421,4,0.8286904518802961,6,,0,0.6699949676015724,5,0.8234692770444477,6,0.7058570920683754,0.9404722617732154,0.8334640047202507,,0.7635710873485853,0.783460425163087,-0.003601241238703534,-0.027661225861973282,-0.00477355283995462,,-0.09357611974701285,0.04000885188136072,DayWear Matte Oil-Control Anti-Oxidant Moisturizer Gel Creme,True,False,False
P422648,dry,0.995078444480896,1,,0,0.9898410439491272,1,,0,,0,,0,0.7058570920683754,0.9404722617732154,0.8334640047202507,,0.7635710873485853,0.783460425163087,0.28922135241252056,,0.15637703922887647,,,,DayWear Matte Oil-Control Anti-Oxidant Moisturizer Gel Creme,True,True,False
P422648,normal,0.7113267785869539,5,0.9955697655677795,1,0.9853100776672363,1,,0,0.9918676614761353,2,0.9870895743370056,2,0.7058570920683754,0.9404722617732154,0.8334640047202507,,0.7635710873485853,0.783460425163087,0.005469686518578487,0.05509750379456413,0.1518460729469856,,0.22829657412755,0.2036291491739186,DayWear Matte Oil-Control Anti-Oxidant Moisturizer Gel Creme,True,True,False
P422648,oily,0.6892225665894026,16,0.9960196614265442,1,0.7635685559362173,4,,0,0.7663929499685764,4,0.6755751902237535,6,0.7058570920683754,0.9404722617732154,0.8334640047202507,,0.7635710873485853,0.783460425163087,-0.016634525478972817,0.05554739965332878,-0.06989544878403342,,0.002821862619991178,-0.10788523493933355,DayWear Matte Oil-Control Anti-Oxidant Moisturizer Gel Creme,True,False,False
